"geoid","name","intent","period","count_sup","rate","data_as_of","ttm_date_range"
"16","Idaho","FA_Suicide","2024","286","14.60000000000000","2026-05-14T00:00:00.000",
"16","Idaho","FA_Suicide","TTM","283","14.40000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"17","Illinois","All_Homicide","2019","979","7.700000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Homicide","2020","1353","10.60000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Homicide","2021","1487","11.70000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Homicide","2022","1312","10.40000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Homicide","2023","1171","9.300000000000001","2026-05-14T00:00:00.000",
"17","Illinois","All_Homicide","2024","1058","8.400000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Homicide","TTM","807","6.400000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"17","Illinois","All_Suicide","2019","1439","11.40000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Suicide","2020","1362","10.60000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Suicide","2021","1454","11.50000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Suicide","2022","1533","12.20000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Suicide","2023","1567","12.50000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Suicide","2024","1426","11.40000000000000","2026-05-14T00:00:00.000",
"17","Illinois","All_Suicide","TTM","1501","12.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"17","Illinois","Drug_OD","2019","2605","20.60000000000000","2026-05-14T00:00:00.000",
"17","Illinois","Drug_OD","2020","3394","26.50000000000000","2026-05-14T00:00:00.000",
"17","Illinois","Drug_OD","2021","3585","28.20000000000000","2026-05-14T00:00:00.000",
"17","Illinois","Drug_OD","2022","3675","29.20000000000000","2026-05-14T00:00:00.000",
"17","Illinois","Drug_OD","2023","3374","26.90000000000000","2026-05-14T00:00:00.000",
"17","Illinois","Drug_OD","2024","2374","18.90000000000000","2026-05-14T00:00:00.000",
"17","Illinois","Drug_OD","TTM","1844","14.70000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"17","Illinois","FA_Deaths","2019","1367","10.80000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Deaths","2020","1745","13.60000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Deaths","2021","1995","15.70000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Deaths","2022","1798","14.30000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Deaths","2023","1691","13.50000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Deaths","2024","1563","12.50000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Deaths","TTM","1325","10.60000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"17","Illinois","FA_Homicide","2019","791","6.200000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Homicide","2020","1167","9.100000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Homicide","2021","1292","10.20000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Homicide","2022","1091","8.699999999999999","2026-05-14T00:00:00.000",
"17","Illinois","FA_Homicide","2023","962","7.700000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Homicide","2024","872","6.900000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Homicide","TTM","614","4.900000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"17","Illinois","FA_Suicide","2019","540","4.300000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Suicide","2020","543","4.200000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Suicide","2021","656","5.200000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Suicide","2022","676","5.400000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Suicide","2023","688","5.500000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Suicide","2024","651","5.200000000000000","2026-05-14T00:00:00.000",
"17","Illinois","FA_Suicide","TTM","679","5.400000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"18","Indiana","All_Homicide","2019","466","6.900000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Homicide","2020","620","9.100000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Homicide","2021","624","9.199999999999999","2026-05-14T00:00:00.000",
"18","Indiana","All_Homicide","2022","553","8.100000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Homicide","2023","523","7.600000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Homicide","2024","482","7.000000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Homicide","TTM","403","5.900000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"18","Indiana","All_Suicide","2019","972","14.40000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Suicide","2020","1024","15.10000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Suicide","2021","1129","16.60000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Suicide","2022","1152","16.90000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Suicide","2023","1187","17.30000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Suicide","2024","1175","17.10000000000000","2026-05-14T00:00:00.000",
"18","Indiana","All_Suicide","TTM","1144","16.70000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"18","Indiana","Drug_OD","2019","1618","24.00000000000000","2026-05-14T00:00:00.000",
"18","Indiana","Drug_OD","2020","2241","33.00000000000000","2026-05-14T00:00:00.000",
"18","Indiana","Drug_OD","2021","2718","39.90000000000000","2026-05-14T00:00:00.000",
"18","Indiana","Drug_OD","2022","2580","37.80000000000000","2026-05-14T00:00:00.000",
"18","Indiana","Drug_OD","2023","2153","31.40000000000000","2026-05-14T00:00:00.000",
"18","Indiana","Drug_OD","2024","1627","23.70000000000000","2026-05-14T00:00:00.000",
"18","Indiana","Drug_OD","TTM","1366","19.90000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"18","Indiana","FA_Deaths","2019","958","14.20000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Deaths","2020","1159","17.10000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Deaths","2021","1251","18.40000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Deaths","2022","1211","17.70000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Deaths","2023","1258","18.30000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Deaths","2024","1196","17.40000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Deaths","TTM","1066","15.50000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"18","Indiana","FA_Homicide","2019","355","5.300000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Homicide","2020","496","7.300000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Homicide","2021","517","7.600000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Homicide","2022","468","6.800000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Homicide","2023","436","6.400000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Homicide","2024","380","5.500000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Homicide","TTM","327","4.800000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"18","Indiana","FA_Suicide","2019","570","8.500000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Suicide","2020","609","9.000000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Suicide","2021","695","10.20000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Suicide","2022","692","10.10000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Suicide","2023","757","11.00000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Suicide","2024","768","11.20000000000000","2026-05-14T00:00:00.000",
"18","Indiana","FA_Suicide","TTM","691","10.10000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"19","Iowa","All_Homicide","2019","80","2.500000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Homicide","2020","106","3.300000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Homicide","2021","94","2.900000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Homicide","2022","90","2.800000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Homicide","2023","101","3.100000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Homicide","2024","105","3.300000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Homicide","TTM","77","2.400000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"19","Iowa","All_Suicide","2019","528","16.70000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Suicide","2020","552","17.30000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Suicide","2021","549","17.20000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Suicide","2022","590","18.40000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Suicide","2023","504","15.70000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Suicide","2024","548","17.10000000000000","2026-05-14T00:00:00.000",
"19","Iowa","All_Suicide","TTM","552","17.20000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"19","Iowa","Drug_OD","2019","287","9.100000000000000","2026-05-14T00:00:00.000",
"19","Iowa","Drug_OD","2020","360","11.30000000000000","2026-05-14T00:00:00.000",
"19","Iowa","Drug_OD","2021","426","13.30000000000000","2026-05-14T00:00:00.000",
"19","Iowa","Drug_OD","2022","394","12.30000000000000","2026-05-14T00:00:00.000",
"19","Iowa","Drug_OD","2023","391","12.20000000000000","2026-05-14T00:00:00.000",
"19","Iowa","Drug_OD","2024","373","11.60000000000000","2026-05-14T00:00:00.000",
"19","Iowa","Drug_OD","TTM","347","10.80000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"19","Iowa","FA_Deaths","2019","294","9.300000000000001","2026-05-14T00:00:00.000",
"19","Iowa","FA_Deaths","2020","351","11.00000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Deaths","2021","364","11.40000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Deaths","2022","367","11.50000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Deaths","2023","341","10.60000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Deaths","2024","389","12.10000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Deaths","TTM","364","11.40000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"19","Iowa","FA_Homicide","2019","49","1.600000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Homicide","2020","83","2.600000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Homicide","2021","64","2.000000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Homicide","2022","65","2.000000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Homicide","2023","73","2.300000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Homicide","2024","67","2.100000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Homicide","TTM","56","1.700000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"19","Iowa","FA_Suicide","2019","233","7.400000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Suicide","2020","260","8.100000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Suicide","2021","293","9.199999999999999","2026-05-14T00:00:00.000",
"19","Iowa","FA_Suicide","2022","288","9.000000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Suicide","2023","266","8.300000000000001","2026-05-14T00:00:00.000",
"19","Iowa","FA_Suicide","2024","318","9.900000000000000","2026-05-14T00:00:00.000",
"19","Iowa","FA_Suicide","TTM","297","9.300000000000001","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"20","Kansas","All_Homicide","2019","137","4.700000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Homicide","2020","195","6.600000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Homicide","2021","180","6.100000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Homicide","2022","161","5.500000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Homicide","2023","186","6.300000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Homicide","2024","156","5.300000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Homicide","TTM","141","4.800000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"20","Kansas","All_Suicide","2019","523","18.00000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Suicide","2020","531","18.10000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Suicide","2021","560","19.10000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Suicide","2022","596","20.30000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Suicide","2023","569","19.40000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Suicide","2024","527","17.90000000000000","2026-05-14T00:00:00.000",
"20","Kansas","All_Suicide","TTM","561","19.10000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"20","Kansas","Drug_OD","2019","356","12.20000000000000","2026-05-14T00:00:00.000",
"20","Kansas","Drug_OD","2020","443","15.10000000000000","2026-05-14T00:00:00.000",
"20","Kansas","Drug_OD","2021","634","21.60000000000000","2026-05-14T00:00:00.000",
"20","Kansas","Drug_OD","2022","694","23.60000000000000","2026-05-14T00:00:00.000",
"20","Kansas","Drug_OD","2023","587","20.00000000000000","2026-05-14T00:00:00.000",
"20","Kansas","Drug_OD","2024","529","18.00000000000000","2026-05-14T00:00:00.000",
"20","Kansas","Drug_OD","TTM","512","17.40000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"20","Kansas","FA_Deaths","2019","403","13.80000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Deaths","2020","494","16.80000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Deaths","2021","503","17.10000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Deaths","2022","492","16.80000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Deaths","2023","475","16.20000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Deaths","2024","446","15.20000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Deaths","TTM","482","16.40000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"20","Kansas","FA_Homicide","2019","99","3.400000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Homicide","2020","160","5.400000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Homicide","2021","145","4.900000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Homicide","2022","127","4.300000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Homicide","2023","139","4.700000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Homicide","2024","123","4.200000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Homicide","TTM","106","3.600000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"20","Kansas","FA_Suicide","2019","291","10.00000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Suicide","2020","314","10.70000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Suicide","2021","345","11.70000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Suicide","2022","349","11.90000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Suicide","2023","320","10.90000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Suicide","2024","316","10.70000000000000","2026-05-14T00:00:00.000",
"20","Kansas","FA_Suicide","TTM","361","12.30000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"21","Kentucky","All_Homicide","2019","250","5.600000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Homicide","2020","404","9.000000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Homicide","2021","408","9.100000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Homicide","2022","348","7.700000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Homicide","2023","316","7.000000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Homicide","2024","314","6.900000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Homicide","TTM","266","5.900000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"21","Kentucky","All_Suicide","2019","756","16.90000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Suicide","2020","801","17.80000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Suicide","2021","816","18.10000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Suicide","2022","823","18.20000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Suicide","2023","813","18.00000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Suicide","2024","844","18.60000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","All_Suicide","TTM","860","19.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"21","Kentucky","Drug_OD","2019","1312","29.40000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","Drug_OD","2020","2038","45.20000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","Drug_OD","2021","2332","51.70000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","Drug_OD","2022","2208","48.90000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","Drug_OD","2023","2017","44.60000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","Drug_OD","2024","1435","31.70000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","Drug_OD","TTM","1164","25.70000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"21","Kentucky","FA_Deaths","2019","682","15.30000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Deaths","2020","902","20.00000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Deaths","2021","947","21.00000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Deaths","2022","840","18.60000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Deaths","2023","841","18.60000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Deaths","2024","870","19.20000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Deaths","TTM","814","18.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"21","Kentucky","FA_Homicide","2019","201","4.500000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Homicide","2020","341","7.600000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Homicide","2021","364","8.100000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Homicide","2022","283","6.300000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Homicide","2023","260","5.700000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Homicide","2024","265","5.900000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Homicide","TTM","211","4.700000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"21","Kentucky","FA_Suicide","2019","445","10.00000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Suicide","2020","518","11.50000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Suicide","2021","534","11.80000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Suicide","2022","527","11.70000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Suicide","2023","542","12.00000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Suicide","2024","572","12.60000000000000","2026-05-14T00:00:00.000",
"21","Kentucky","FA_Suicide","TTM","569","12.60000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"22","Louisiana","All_Homicide","2019","650","14.00000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Homicide","2020","873","18.80000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Homicide","2021","943","20.40000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Homicide","2022","862","18.80000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Homicide","2023","837","18.30000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Homicide","2024","659","14.40000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Homicide","TTM","576","12.60000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"22","Louisiana","All_Suicide","2019","704","15.10000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Suicide","2020","642","13.80000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Suicide","2021","689","14.90000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Suicide","2022","726","15.80000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Suicide","2023","719","15.70000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Suicide","2024","654","14.30000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","All_Suicide","TTM","673","14.70000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"22","Louisiana","Drug_OD","2019","1212","26.10000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","Drug_OD","2020","1847","39.70000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","Drug_OD","2021","2419","52.30000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","Drug_OD","2022","2330","50.80000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","Drug_OD","2023","2167","47.40000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","Drug_OD","2024","1428","31.20000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","Drug_OD","TTM","1144","25.00000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"22","Louisiana","FA_Deaths","2019","1013","21.80000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Deaths","2020","1183","25.40000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Deaths","2021","1314","28.40000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Deaths","2022","1266","27.60000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Deaths","2023","1261","27.60000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Deaths","2024","1031","22.50000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Deaths","TTM","938","20.50000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"22","Louisiana","FA_Homicide","2019","542","11.70000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Homicide","2020","747","16.10000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Homicide","2021","804","17.40000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Homicide","2022","740","16.10000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Homicide","2023","738","16.10000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Homicide","2024","562","12.30000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Homicide","TTM","450","9.800000000000001","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"22","Louisiana","FA_Suicide","2019","446","9.600000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Suicide","2020","406","8.699999999999999","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Suicide","2021","463","10.00000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Suicide","2022","488","10.60000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Suicide","2023","485","10.60000000000000","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Suicide","2024","443","9.699999999999999","2026-05-14T00:00:00.000",
"22","Louisiana","FA_Suicide","TTM","459","10.00000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"23","Maine","All_Homicide","2019","23","1.700000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Homicide","2020","21","1.500000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Homicide","2021","20","1.500000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Homicide","2022","32","2.300000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Homicide","2023","48","3.400000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Homicide","2024","34","2.400000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Homicide","TTM","22","1.600000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"23","Maine","All_Suicide","2019","276","20.50000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Suicide","2020","234","17.10000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Suicide","2021","277","20.10000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Suicide","2022","268","19.30000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Suicide","2023","274","19.60000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Suicide","2024","285","20.40000000000000","2026-05-14T00:00:00.000",
"23","Maine","All_Suicide","TTM","253","18.10000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"23","Maine","Drug_OD","2019","339","25.20000000000000","2026-05-14T00:00:00.000",
"23","Maine","Drug_OD","2020","464","34.00000000000000","2026-05-14T00:00:00.000",
"23","Maine","Drug_OD","2021","592","42.90000000000000","2026-05-14T00:00:00.000",
"23","Maine","Drug_OD","2022","678","48.80000000000000","2026-05-14T00:00:00.000",
"23","Maine","Drug_OD","2023","564","40.40000000000000","2026-05-14T00:00:00.000",
"23","Maine","Drug_OD","2024","452","32.40000000000000","2026-05-14T00:00:00.000",
"23","Maine","Drug_OD","TTM","351","25.10000000000000","2026-05-14T00:00:00.000","November, 2024 to October, 2025"
"23","Maine","FA_Deaths","2019","163","12.10000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Deaths","2020","153","11.20000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Deaths","2021","178","12.90000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Deaths","2022","179","12.90000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Deaths","2023","200","14.30000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Deaths","2024","181","13.00000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Deaths","TTM","178","12.80000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"23","Maine","FA_Homicide","2019","13","1.000000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Homicide","2020","15","1.100000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Homicide","2021","12","0.9000000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Homicide","2022","19","1.400000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Homicide","2023","36","2.600000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Homicide","2024","16","1.100000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Homicide","TTM","15","1.100000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"23","Maine","FA_Suicide","2019","144","10.70000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Suicide","2020","132","9.699999999999999","2026-05-14T00:00:00.000",
"23","Maine","FA_Suicide","2021","158","11.50000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Suicide","2022","156","11.20000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Suicide","2023","158","11.30000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Suicide","2024","157","11.20000000000000","2026-05-14T00:00:00.000",
"23","Maine","FA_Suicide","TTM","158","11.30000000000000","2026-05-14T00:00:00.000","January, 2025 to December, 2025"
"24","Maryland","All_Homicide","2019","578","9.600000000000000","2026-05-14T00:00:00.000",
