"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid","total_adm_all_covid_confirmed","total_adm_all_covid_confirmed_1","sum_adm_all_covid_confirmed","avg_total_patients","avg_percent_inpatient_beds","abs_chg_avg_percent_inpatient","avg_percent_staff_icu_beds","abs_chg_avg_percent_staff"
"2021-01-30T00:00:00.000","USA","11600.57142857143","-14.242264230647356","81204","24.458377020785527","1588549","98509.28571428571","13.58107862138432","-1.9494440943584284","20.144389291124146","-2.1455757729612586"
"2021-02-06T00:00:00.000","USA","9948.857142857143","-14.238214866262759","69642","20.975940747765453","1658191","83835.0","11.626516734697477","-1.954561886686843","17.9094448512864","-2.234944439837747"
"2021-02-13T00:00:00.000","USA","8075.714285714285","-18.827718905258315","56530","17.02664958604263","1714721","70066.57142857143","9.72582987149435","-1.900686863203127","15.522538545128596","-2.386906306157803"
"2021-02-20T00:00:00.000","USA","6552.857142857143","-18.85724394127012","45870","13.815892738577313","1760591","57306.57142857143","8.045407749325909","-1.6804221221684408","13.154854302413693","-2.367684242714903"
"2021-02-27T00:00:00.000","USA","5933.571428571428","-9.450621321124922","41535","12.510205033721576","1802126","48392.71428571428","6.743471144327486","-1.3019366049984225","11.042950899913402","-2.1119034025002907"
"2021-03-06T00:00:00.000","USA","5082.428571428572","-14.344528710725896","35577","10.715675080888708","1837703","40338.857142857145","5.644318656063255","-1.0991524882642318","9.389744967752668","-1.6532059321607342"
"2021-03-13T00:00:00.000","USA","4764.857142857143","-6.248418922337445","33354","10.046114811478258","1871057","35376.42857142857","4.93984862466142","-0.7044700314018346","8.213347833544706","-1.1763971342079618"
"2021-03-20T00:00:00.000","USA","4639.571428571428","-2.629369790729762","32477","9.781965303483222","1903534","33334.28571428572","4.653531187452742","-0.28631743720867764","7.535098219162841","-0.6782496143818646"
"2021-03-27T00:00:00.000","USA","4845.142857142857","4.430827970563775","33916","10.2153873582208","1937450","33238.57142857143","4.637083681635343","-0.016447505817398955","7.293224911624231","-0.24187330753861058"
"2021-04-03T00:00:00.000","USA","5076.428571428572","4.77355820261824","35535","10.703024819388377","1972985","34444.42857142857","4.8127240632873995","0.1756403816520562","7.454224984044592","0.16100007242036174"
"2021-04-10T00:00:00.000","USA","5471.571428571428","7.783875052764873","38301","11.536134898195982","2011286","36448.28571428572","5.09867063635012","0.28594657306272087","7.897063740229119","0.4428387561845266"
"2021-04-17T00:00:00.000","USA","5625.285714285715","2.8093261272551846","39377","11.860222549966402","2050663","38240.142857142855","5.34315817447743","0.24448753812730928","8.33571756207188","0.43865382184276047"
